5011	0	0	3349 8777;14747 14748;2484 699 699;14749 14750	3195 443 4090 1051 1406 165 582 49 2260	3374 1051 1406 1055 114 604 2232 8494 114 2260 38 768 11 3 3754 14751 26 291 656 10 347 2388 13 514.26 92 93 94 4244 10 116 13 4090 1051 1406 294 165 604 49 207 61 114 4602.94 6042 10 116 38 646 13 147 291 3389 26 100 94 87 766 1253 514 165 10 1162 291 582 264 441 1402 514 165 10 1163 291 2260.430 269 2647 14752 291 3389 1676 49 1846 2279 10 5556 117 1146 677 10 5556 15 401 3805 1163 291 673 1220 15 10 14753 77.51 344 337 10 79 6055 117 2786 111 2199 1280 13 1163 291 673 22 3 7012 1280 13 1162 291 673.49 1432 1163 291 673 165 10 12173 900 13 2260 514 94 995 3 680 840 269 45 2139 2258 6848 2163 13 4785 4786.94 105 126 277 2960 22 4111 432 1779 49 10 1163 291 219 220 2438 198 10 668 559.94 126 639 202 114 10 4566 11019 11020 3430 1911 22 14754 2260 397 45 364 10 3072 13 430 269 49 2279 1051 1406 49 2260.
5012	0	0	4878 14298	4089 3751 26 966 6350 6351	4089 3751 87 350 49 8174 26 527 882 1458 2646 22 3229 247.92 93 5486 15 4185 1417 111 4089 1458 5705 11 966 6350.92 11 3729 1154 3290 235 1016 3229 284 3310 933 48 966 6350 6973.94 751 45 48 4089 6973 10 116 13 4185 966 14299 11 1340 471.851 92 166 752 12 94 750 3219 746 725 85 48 5949 335 1374.
5013	0	0	12752 3922;66 1161 12905	3 2222 165 439 149 49 688	94 200 123 1229 202 48 439 149 3 109 13 233 149 26 100 10 1352 230 271 11 186 22 10 955 11 49 2232 61 2472 49 111 1989 3734.94 95 3 1618 269 49 149 165 3734 12108 270 3 688 79 49 415 49 429 10 3734 482 281.1164 92 3552 149 743 11 1123 161 26 977 36 393 261 217 49 249 732 4004 792.94 751 45 3278 10 294 1075 393 1258 781 5638 10 257 656 10 886 13 10 12426 482 825 22 10 3734 482 825 11 1570 1758 5638.1741 94 751 45 92 257 11 441 1570 5638 744 10 3734 482 825 11 1227 49 739.92 3878 12 393 111 678 78 5111 434 441 648 23348 3 932 739 3734 12 26 3 366 825 264 427 5143 12108 87 2006 49 428 429 505 111 3734.92 976 111 6675 48 1157 12364 1246 10 3734 11 437 49 220 416 264 12108 87 1533 250 251 49 1232.
5014	0	0	8035 6863 2484;6863 372;6093 3622 1328	2477 1602 2035 1330	527 514 87 389 15 727 4386 250 19605 727 4389 552 1602 2035 19606 3 168 199 48 3721 19607 505 514.206 4166 6084 45 344 19608 26 131 4513 250 51 2435 768 11 646 19609 131 673.26 527 841 961 36 11 19610 404 45 876 2035 1168 165 10 3030 19611 514 22 994 202 26 235 2477 673 870.1161.673 15 133 4513 3030.26 92 93 94 268 2261 10 77 95 114 2477 19612.430 103 269 19613 19614 5613 3 1368 3829 184 10 19615 49 10 668 2343 26 605 19616 1227 49 344 23 22 1419 132 19617 605 673 26 10 668 2035 644 19618 8146.525 114 347 2035 514 19619 521 13 430 103 269.
5015	0	0	7730 1264;7731 1567;5228 5594	7732 5708 7733 48 3730 2494 1711	936 1299 30 7734 10 89 13 7735 26 362 3730 2494 1711.7736 727 5708 7733 87 1121 4370 7737 179 2515 202 165 131 7738 7739 7740 7741.961 768 87 7742 1306 761 7743 269 49 3397 727 7744 7733 6455 10 1123 161 798 664.26 7745 94 5161 10 7741 3728 38 3 7746 303 3 588 13 2883 5708 297.6338 544 1270 13 10 271 588 94 7747 478 1195 45 6142 2981 496 7748 1464 588 49 188 10 510 4548 7749 5708 297 48 344 7741.49 7750 10 7751 656 7733 94 399 7752 5708 7733 26 3 6558 130 184 7753 271 544 11 3523 15 80 443 3815 7754 114 10 7755 2494 2394 13 7756 7733.10 3728 516 11 760 7757 15 605 2388 13 2487 7758 605 988 3055 22 250 1209 1374.685 525 114 347 420 487 7759 45 10 103 516 530 7760 3728 516 22 151 13 10 446 7761 15 696 49 1551.7762 380 333.
5016	0	0	20745 4340;4544 11318;6315 6316	454 12620 1960 48 5501 764 15 9150 306	3 720 1599 48 860 503 11 10 391 13 1947 278 1231 531 744 10 1280 13 1231 11 420.1947 1231 7676 219 751 49 220 477 250 20746 1533.26 92 93 94 995 111 478 1946 1932 40 454 79 45 943 12620 1960 49 10 1209 601 22 126 45 34 641 11 444 15 885 741 100 30 10 3072 13 3059.94 276 10 1197 13 430 79 26 10 454 5501 764 291 184 3 11450 393 49 10812 6894 9150 306 876 725 889 5501 11 3523.430 454 12620 1960 20747 79 969 637 1601 10 9150 306 552 738 111 739 5501 100 202 26 488 1960 49 10 5501 601.94 428 3651 10 2045 22 2602 13 430 12620 5501 764 79 15 685 1229 22 1516 202 114 347 527 882 397.
5017	0	0	14246 3946;14982 3579;755 70 14247	740 1602 1032 149 22 3 1792 808 4449 3869 48 4641	3290 34 14983 10 14984 14985 13 1602 1032 149 4641 393 261 49 1024 10 1032 102 1774 13 10 363 11117.94 995 3 1792 808 4449 3869 48 4641 45 726 3 894 13 3013 38 3 14986.646 14987 13 92 894 11 740 4641 3 123 4641 199 45 1260 10 2717 13 10 841 363 11117.1205 3 1652 211 13 740 4641 94 1232 3 13502 13 4641 3013 3727 740 4641 22 868 4641.10 3014 3869 4360 11 808 4449 6785 114 10 601 13 363 11117.36 2692 740 4641 34 3181 22 235 123 4641 3013 38 1773 465.94 126 833 45 740 4641 854 49 1358 878 404 3929 114 1549 869 612 841 26 10 149 49 415 14334 612 183.10 202 13 522 4641 3013 114 526 22 527 284 26 10 4641 22 14334 612 1374 87 2170.
5018	0	0	20157 20158;9957 9958;2712 7199;3866 3630;3843 3448 3603 3844	933 149 48 237 1738 1902	933 149 1569 49 415 1841 318 184 1382 11 829 49 220 478.961 10 238 468 13 1902 45 11 933 1647 114 10 278 22 1901 1270.1121 92 468 11 4980 250 541 3407 4407 20159 20160 48 1030 6597 20159 20160.94 110 3 933 3950 45 2466 478 1382 48 3 3971 468 13 1902.36 2099 1537 3 359 536 22 34 933 7346 1270 26 807 49 974 22 580 139.430 269 6482 165 1664 207 117 270 3879 1120 3880 9518 38 10 933 169 2163 13 5469 1593 5472.3881 30 3889 84 100 179 760 1607 505 38 5470 1866 45 2401 2156 11289 48 3061 7346 1293.92 273 32 49 1798 3 3971 468 13 237 1738 1902 804 4527 4037 22 16448 26 3873.
5019	0	0	13505 1692;1633 1634 1635;9685 9686;4956 4957	149 165 1160 12108	94 110 111 269 49 149 165 5511 11824 100 2796 3734 514 440 3278 10 3734 673 87 249 442 250 5438.94 332 92 117 1917 11824 26 111 362 825 337 79.10 242 2157 13 430 269 11 45 3734 673 87 161 49 1529 218 194 114 10 503 26 3 1419 1143 49 420 3097 688.94 751 111 788 461 114 10 1352 1641 1258 13 10 272 1068 117 10 79 51 344 337.94 126 125 45 10 79 530 385 3758 825 337 38 61 38 13506 3 151 13 446 11824 79 22 1155 149 26 3 803 13 867 804 744 249 442 22 250 4088 12108 87 47.430 525 1993 3701 38 61 38 3 527 843 6593 1032.
5020	0	0	8605 22313;1235 22314;18019 18510;2140 2141	36 11 131 26 10 901 478 1602 1032 1753 326 1382 15 455 20171	1602 1032 459 318 87 1123 1104 161 49 7609 3003 250 688 318 117 1849 1154 1177 57 841.3 1618 22315 13 113 318 11 45 265 1372 45 10 159 841 87 1751 3160 114 10 1619.403 94 110 3 1602 1032 1753 326 269 49 278 385 10 6981 656 3003 38 61 38 10 1032 1616 26 10 20171 26 807 49 179 354 2636 1352 1849 656 3003.10 607 1753 278 393 3 490 1663 45 11 10 710 13 7610 2655 48 100 478 1209 1382 22 724 13 592 459 87 1778.114 385 526 673 22 163 49 22316 459 26 16952 94 750 1157 2789 13 156 455 901 1810 49 1983 2876.
5021	0	0	1111 482 24831;2 99 24832;4056 98 24833	1179 609 1829 22 494 275 2588 3 24834 536 1195 49 3481	94 110 3 559 184 2051 22 6020 219 10025 2732 49 1937 284.94 584 783 117 2874 22 424 3 536 278 1224 24835 184 609 630 22 1829 87 4397 15 494 275 49 332 116 513.10 63 13 3 24836 11 4955 26 282 2757 77 94 7619 3 494 441 536 38 206 202 30 1850 45 24835 87 478 116 1972.204 94 2232 111 475 15 609 236 8681 26 3 454 536.92 273 32 49 456 609 281 552 513 284 26 3 1487 536 22 49 7263 2795 13 44 1696 26 24835.113 6132 827 111 2903 853 13 277 609 617 2049 297 7587 1487 299.26 10 5752 3777 6132 13 877 347 2300 646 49 1434 609 22 494 275 49 110 111 2102 24836 40 116 513 738 278.
5022	0	0	6294 11681;11682 6347	2007 22 957 149 117 11683	38 514 515 6625 26 245 10 2948 13 149 370 49 750 957 26 54 11 1527 11684 117 10 725 1833 49 1711 10 420 3055 13 5214 22 1529 3 2198 48 344 45 969 131 13 10 1989 514 637 1601.48 259 535 299 10 278 3150 26 92 93 30 3 5035 899 420 1711 400 48 3 872 1280 13 1027.646 464 516 49 262 92 116 11 49 50 3 11683 505 38 3 1753 326 5934 26 4684 13 10 1352 3186 271 677 36 114 3 764 13 1202 299.94 751 403 45 10 50 13 505 3 11683 11 61 6413 38 94 219 461 10 2007 13 3 616 161 3186 271 48 535 536 957 149.94 126 403 45 1810 49 111 3992 1711 743 270 10 536 482 1970 2139 430 11683 40 1711 11 1702 49 983 101 250 366 2139 114 3 1280 13 514 515 26 3 1415 13 10 725.
5023	0	0	24634 482 24635;2712 7199;3866 3630	3309 1209 491 284	94 110 3 793 48 3309 10 1209 149 116 26 535 299 637 1751 149 284.430 793 2981 49 4089 397 22 1028 1027 45 87 293 2739 250 1989 26 10 766 1097.94 126 125 45 10 103 793 219 942 49 1034 13 1035 12364 26 149 725.94 2689 4035 22 125 10 1251 4681 430 3757 12364 22 1743 10 103 793 49 57 124 45 87 4558 161 117 1382 85.
5024	0	0	5277 23978;6029 6030;3719 26733;2605 26734	3850 1382 3820 165 10 23 1452 10 933 432	3850 1382 85 48 1607 45 1434 77 807 1310 22 1841 1984 318 30 261 10 1301 13 944 936 1315.131 3850 85 1296 49 7323 87 40 114 10 668 1901 2157 2265 3 154 1841 1382 79 1161.70.1958 3480 2701 1640 3118.22 985 34 653 117 3796 4342 957 26 10 77 807 278.26 92 93 94 110 111 269 165 10 23 1452 26 45 94 50 413 165 1310 48 1841 1382.26 238 94 106 3 588 13 1474 45 2098 441 51 10 3793 1270 49 2636 318 48 100 1970 478 1382 11 464.94 126 45 430 1474 2129 522 123 933 136 45 1247 220 221 222 117 1502 13 10 119 413.
5025	0	0	11799 1791 11800;4878 67 5127	80 550 1124 15 228 22 3030 514 3110 2466 15 328 4288	1164 10 154 3013 13 459 284 2131 1557 1989 22 10087 514 869 26 111 870.870.871.130 235 163 2131 228 22 250 3030 514 2261 2688 3106.94 95 113 56 26 10 2877 13 80 550 488 218 1124 22 110 322 2241 48 10 465 13 228 3030 22 250 765 514.235 154 1106 49 228 250 3030 514 505 38 140 270 10 3815 79 942 49 503 284 45 87 5354 328 210 22 36 11 251 49 3651 1229 2466 114 78 85.552 430 269 105 722 828 328 210 3533 94 87 1702 49 385 252 10 493 1258 1070 15 1502 229 3423 22 751 45 3 680 1206 912 486 79 1091 3958 26 746 725 49 3 787 4658 13 10 588 13 229 14267.114 10 493 1452 94 200 328 3294 762 45 2927 15 80 1738 48 10 465 13 228 3030 22 250 765 514.114 10 166 1452 94 751 45 198 10 668 2388 13 778 2006 48 493 83 10 1206 912 486 79 1091 3958 51 4507 779 49 3 932 229 1228.94 364 113 1229 608 15 3701 1968 2580 15 10 4804 27311.
5026	0	0	16004 16005;7310 7311;8083 8084	16007 10 527 3307 298 12979 542 930	94 995 16007 3 123 278 48 1030 542 491 13 527 3307 1060.430 278 13788 10 542 13 3 24224 38 10 2651 13 646 550 5426 1838 270 317 542 299 15 1174 1231.16007 1537 3 1707 1270 13 10 514 552 3073 3 933 529 48 10 3613 13 551.3 933 1090 273 1485 2281 15 23 370 22 677 117 154 912 40 6217.94 1743 10 641 13 16007 114 522 397 13 2598 22 3421 514 188 36 530 317 318 26 131 264 646 404.
5027	0	0	1668 2540;2228 2229	535 2541 13 420 487 1176 514	3 535 269 49 2541 1176 506 11 175.36 11 2266 117 10 662 1409 2542 325 326 2543 26 2544 173 174.2545 22 2546 3 1280 13 2547 84 691 10 1557 1841 2548 13 10 1382 278 2549 764 13 10 1280 13 348 22 2097 26 1535 1155 1374.26 809 430 516 100 94 1018 2550 2551 10 866 2552 13 10 2553 2543 1224 34 80 166 306.10 2550 2554 10 2555 26 344 337 13 3 336 324 165 1570 1204 1184 26 10 2543 49 1570 1204 1182.430 525 126 45 92 391 2222 648 434 2556 10 388 13 10 2168 2557.15 92 123 516 36 11 1133 464 49 2558 420 82 397 15 3 1841 278 2559 401 1891 123 22 2560 2561 348.
5028	0	0	20102 20103;5687 5688	2258 1124 114 4484 299	92 93 1835 10 1032 13 2258 391 459 3 123 149 1032 48 4133.10 955 13 92 1032 11 49 2632 10 391 48 111 1771 2261 186 2258 40 114 3 588 13 206 2258 391 2394.3 3374 2343 13 92 1032 11 3049 725 459 114 4484 299.10 866 7687 1599 403 11 49 2871 10 306 13 4133 804 5043 15 939 250 732 13676 7183.49 4244 92 94 995 3 4352 1640 1446 303 10 5043 22 126 45 10 116 219 220 1011 49 3 680 555 13 2093 7221 1124.94 105 126 45 92 123 199 1259 32 49 3 2678 2035 184 3 168 3184 13 10 2093 11 1656 49 111 119 2093 40 2213.
5029	0	0	1761 1762;1767 1768	3 1864 1939 40 269 48 828 2477 5080	10 721 198 10 2446 2447 5080 11 3 1123 161 641 580 26 494 149.1527 961 26 522 163 164 165 1914 22 18873 13702 49 6688 2417 641 11 3426 434 26 1219 13 10 3014 721 198 10 2446 2447 264 2163 26 1219 13 10 2477 721 198 10 2446 2447 656 347 3370 675 2191 779.26 92 93 94 836 3 1864 1939 559 48 304 828 10 2477 5080 656 1502 347 675 2191 779.430 269 253 50 13 3 6780 6781 2763 1287 10 1316 13 10 1864 1939 40 269 48 828 10 3014 5080 1296 117 4498 18347.352 10 3014 5080 184 10 1009 503 116 1833 49 750 10 510 7986 90 26 10 6780 6781 2763 219 220 7632 2021 49 2129 111 478 79 10 990 503 116 26 10 404 13 2477 5080 11 6070 49 5023.646 13 430 242 7687 2392 11 111 478 79 48 513 92 1009 503 116 45 393 10 668 166 669 38 4498 79 48 828 10 3172 5080.92 273 32 49 222 1361 10 2477 5080 26 1502 2515 675 2191 1807.94 276 10 269 114 3 803 13 527 882 841.
5030	0	0	22497 23439;9921 9922	218 4060 3533 48 2782 3714	2875 2782 3714 26 235 234 1488 420 538 860 503 284 100 219 389 220 1838 38 359 1120 799 4897.49 1937 505 420 4897 94 2636 22 3931 1803 26 151 22 1700 515 45 11 1618 26 2782 3714.26 238 94 995 218 4060 3533 25874 45 3076 2782 3714 284 22 1274 196 4897 1275.94 126 45 10 25875 559 253 36 464 49 2279 1221 40 370 10 151 13 10 446 26 513 1275 49 513 25874.10 1516 202 276 10 653 13 92 269 26 8076 10 15763 924 13 3 7416 5086.1546 94 642 10 2123 15 1932 4060 91 3 516 161 49 1361 23607 247.
5031	0	0	8926 11403;4237 623;1318 12375 1322	2588 933 22 78 4268 4093 303 2685 4247 1310 4239	4268 4093 1156 111 678 1158 26 1829 303 4247 1310 4254 4239.961 36 648 434 207 15 2685 4254 4239.49 4244 92 116 552 86 139 94 3076 4268 4093 165 10 868 4048 49 111 13954 7134 4048 1224 10 10271 4268 9537 22871 4048 22 110 10 892 13 22871 3791 26 2685 4254 4239.94 126 45 738 131 1523 22871 3791 11 933 26 514 669 48 77 807 14275 4239.961 10 166 516 292 1405 434 220 78 964 49 3 2261 420 1280 13 1523 22871 3791.1087 94 110 49 50 1458 1154 49 674 10 1280 13 3791 49 220 1068.
5032	0	0	10834 10835;2503 17601;1111 17602	669 202 48 8539 739 1800	26 92 207 94 855 3 77 139 792 13 2084 474 104 400 478 748 161 49 249 2707 2636 10 77 8142 114 3 473 474.94 95 10 669 13 738 111 739 2084 474 583 48 760 1475 22 4917 2211.94 750 45 26 385 465 10 116 11 1340 471.94 105 126 45 48 2211 100 219 220 7632 1287 17603 1736 10 116 219 220 7632 637 1751 2872 15 3 990 2222 26 34 924 13 1828.26 238 92 1259 49 680 22 933 85 100 2129 739 3906 202 48 1046.
5033	0	0	4042 4153;1111 27980;28452 28453;1200 5540	932 739 762 48 1152 1793 1205 808 4149	1602 5283 1152 1793 11 111 1983 977 49 1077 10 1258 781 13 3 149 79.2859 10 1261 2222 333 964 49 1152 1793 393 261 182 964 49 10 2449 1616 771 117 10 10000.26 92 207 94 995 3 123 22 2132 580 13 4149 784 808 4149 22 8211 10 1152 1793 641 49 808 4149 94 105 3651 45 92 2123 11 932 739.430 207 137 6397 801 10 369 463 762 114 1152 1793.
5034	0	0	28120 3961;3475 3082;24293 1266;3688 5145	1679 1152 291 2593 1689 1841 320 924 1368 2210 278	1152 291 2593 393 261 103 49 1167 2218 281 4029 117 3134 661 10 2959 514 165 727 234 49 262 10 1573 116 6727 26 966 2959 234.961 206 318 441 1372 45 727 234 1685 3 1368 1618 2959 4029 40 114 10 2218 593 1933 1330.49 1886 14084 716 605 234 94 110 3 322 1841 320 924 1368 2210 28121 278 49 985 10 1152 291 2593 641.525 114 522 527 882 397 276 45 430 103 278 530 10 151 13 10 446 370 48 10 1152 291 2593 1032.
5035	0	0	12864 7291;3856 3857	59 2008 49 415 117 7299	2051 30 111 25591 2948 49 415 123 2768 15 249 442 673.7 621 30 1656 45 92 11 4955 117 679 329 4002 13 57 841.94 110 49 14172 92 326 26 2008 117 8441 123 284 637 13314 124.113 5888 87 784 7299.20659 10 3950 11 434 766 3 7297 264 1349 8796 646 1689 3 149 326.94 126 45 149 7299 2129 366 202 368 119 1167 149 370.433 94 3326 45 7299 855 3 2830 2848 13 1032 6981.
5036	0	0	5150 21421;3843 5815;2712 2713;17210 21422;8702 21423;21424 18320	541 1774 963 38 3003	94 276 111 4532 656 4304 2093 2107 400 4310 963 13 541 203 22 601 3307 3003.92 596 2326 3 168 209 808 271 100 10 4310 963 11591 776 111 2364 2039 13 10 963 22 3 9600 7133 48 1137 50.747 10 4532 273 10 3074 13 601 3307 1124 370 22 202 49 10 116 13 149 541 203.270 92 686 94 597 3 488 1786 13 10 631 117 2786 2213 3013.1741 117 424 367 202 48 601 3307 1124 49 10 631 116 94 597 740 367 779 100 87 1760 1570 501 1204 1204 1810 49 369 151 13 10 446 779 13 1570 1204 500 6108 22 87 343 198 11093 22 179 2364 884.113 740 467 779 8204 15 788 779 696 49 3 5646 2210 22 126 45 10 631 516 2220 301 739 779.94 95 430 488 631 79 26 3 233 149 1032 184 10 79 1577 279 831 26 1573 303 3 16813 1346.
